Time (s),Joint 1 Position,Joint 2 Position,Joint 3 Position,Joint 4 Position,Joint 5 Position,Joint 6 Position
20.428613901138306,1.691366822216246,-0.6902646830292152,-1.1099632898199918,-3.1412455683471685,0.3939093282413519,1.8316099897823332
20.532368898391724,1.691373965832922,-0.6904112677859205,-1.1098088562889976,-3.1416322730845754,0.3939461230109021,1.8319924918072301
20.631990909576416,1.691385871860716,-0.6905528399634501,-1.1096398054896308,-3.141982696865021,0.3939994370223522,1.832316078168739
20.730679035186768,1.6914206374618743,-0.6907267081841915,-1.1094479825154318,-3.1424066078329234,0.3940533020474444,1.8327287612475494
20.831603050231934,1.6913703940245841,-0.6908433523862806,-1.1092841876378647,-3.142757625608084,0.3940874549484171,1.833001020303593
20.929004907608032,1.6914099220368597,-0.6910006792683561,-1.1091440904399414,-3.143063301456736,0.3941354104879746,1.833356950031466
21.029911994934082,1.6913751564357016,-0.6911203036108793,-1.1090275802589855,-3.1433429619794575,0.3941576545876516,1.8336293947513862
21.131239891052246,1.6914063502285215,-0.6912843591043729,-1.1088684688723882,-3.1436669710644694,0.39420701855147144,1.8339759718180346
21.22996687889099,1.6914063502285215,-0.691423676715905,-1.1087069251258945,-3.143983196635961,0.39425147811262196,1.8342558979054409
21.33054804801941,1.6914304004046652,-0.6915159628292112,-1.1085654048597615,-3.1443597287692775,0.39428661024004186,1.8345768180810345
21.430984020233154,1.6914376630816195,-0.6916099996114041,-1.1084502768416613,-3.144649743149245,0.39431218480782265,1.834837758321417
21.529722929000854,1.6913908723923896,-0.6917613837179086,-1.1083310336157828,-3.14486542499104,0.39434310074232043,1.835091178704206
21.63104009628296,1.6914461163613532,-0.6918249762029522,-1.1081725891584244,-3.1452695774654478,0.39438206767549067,1.8353762194433196
21.729252099990845,1.6914339722130034,-0.6919545828890665,-1.1080541485849915,-3.1455040822613958,0.39441842794277365,1.835629848167881
21.832275867462158,1.691458022389147,-0.6920459279380496,-1.1079487402085915,-3.1457684268070074,0.3944435200572611,1.8358899971641585
21.930614948272705,1.6914843347105715,-0.6921328084102206,-1.107833890382305,-3.1460732039774486,0.3944706116350063,1.8361758209914896
22.03019094467163,1.691426828596327,-0.6922618156798599,-1.1077535484947554,-3.146184500351095,0.39449356750917897,1.8363348494347338
22.132848978042603,1.691442544553015,-0.6923700111334326,-1.107647350269745,-3.146443389034799,0.3945169296392328,1.8365921282586144
22.230042934417725,1.6914461163613532,-0.6924420261132938,-1.10755835323319,-3.146670162924721,0.3945349091991461,1.836796188122409
22.329834938049316,1.691473500225279,-0.692513771619032,-1.1074240812141223,-3.146995002342587,0.39457078701365983,1.8370428070529934
22.430670022964478,1.6914232567879888,-0.6926743179030722,-1.1073424848461175,-3.1470633219016855,0.39459747797751105,1.8372005912501777
22.532034873962402,1.691442544553015,-0.6927080912331908,-1.1072490866584732,-3.1473624394596977,0.39461114622283855,1.8374293524340346
22.632232904434204,1.691473500225279,-0.6928242480290755,-1.1071565841131663,-3.1475216514495883,0.3946470892631605,1.8376399871436693
22.73000192642212,1.691488978061411,-0.6928946172078547,-1.1070671384323603,-3.147768896218354,0.39466547060331725,1.8378667589933113
22.8297278881073,1.6914389727446768,-0.692962798168139,-1.1069876546882151,-3.1479143904783724,0.3946834553061491,1.8379891280608025
22.93007206916809,1.691454450580809,-0.6930212323001176,-1.1069059585035226,-3.1481446864808387,0.39469519878647585,1.8381707614624918
